SPECIES_GROUP,LENGTH,RANGE,ERROR,HX,HY,HZ
Adult_pollock,,208.3,1.157077087,72.00210643,193.2630476,-29.22635212
Adult_pollock,21.38,186.72,1.662151235,-21.9058849,174.2750837,-25.23048303
Adult_pollock,20.85,203.53,1.179803468,61.1135697,180.8038723,32.53191272
Adult_pollock,,340.31,1.160335219,41.17985257,333.0147049,56.72110974
Adult_pollock,,371.94,0.065720198,-15.99049328,369.3183988,41.07039209
Adult_pollock,,352.06,0.375698122,-51.73845888,344.0808624,53.61711485
Adult_pollock,,196.6,3.157435387,-70.13788139,180.9505696,31.45156815
Adult_pollock,,173.91,0.503807902,-18.04504988,172.5826583,-11.54314252
Adult_pollock,,352.7,0.537440898,23.96832506,339.7638878,91.55414266
Adult_pollock,,338.23,0.816733913,22.14337037,332.0579187,60.39652645
Adult_pollock,23.08,215.39,1.004608527,69.19000321,191.7417578,44.47649598
Adult_pollock,,306.26,2.028314493,-6.900481075,299.8158733,-62.11109838
Adult_pollock,,186.89,0.129706323,77.10698722,169.9274435,-10.26572966
Adult_pollock,,187.94,2.31899139,-62.78706443,169.6330403,51.01669172
Adult_pollock,20.23,190.86,0.755666505,-10.42180443,191.2876622,22.97849624
Adult_pollock,18.21,310.06,0.815771496,37.17670289,305.1145208,-19.40774948
Adult_pollock,,362.72,0.501292403,84.93563683,352.6191669,-3.769452303
Adult_pollock,,221.7,0.517464054,58.00900107,204.9728188,61.43117313
Adult_pollock,,361.23,0.029394741,-4.935972111,351.8910538,81.45093796
Adult_pollock,,320.04,1.265917249,-59.51949428,308.0819915,62.99184373
Adult_pollock,21.59,196.25,1.274016625,-2.666512603,191.5706624,20.21804727
Adult_pollock,25.74,242.12,0.593690516,30.78893151,244.8936274,29.95341766
Adult_pollock,,257.5,0.703705386,56.22657448,239.6754915,-75.50044452
Adult_pollock,,306.56,1.292259212,66.97985867,298.5849556,-18.35201717
Adult_pollock,,345.13,3.266713901,46.0723696,341.9448462,-7.973518594
Adult_pollock,,395.83,0.872479441,105.3199189,375.50363,67.72051229
Adult_pollock,,316.94,0.935596233,-66.96017196,301.0018489,73.24234948
Adult_pollock,,203.67,0.94540607,11.19714292,203.3220479,-4.202227136
Adult_pollock,,311.07,1.049489771,-48.3579941,299.0336251,70.76612112
Adult_pollock,,357.88,2.00050817,-87.01575825,335.5185185,89.05300539
Adult_pollock,,266.1,1.79247405,8.687217059,264.4599637,-28.17521916
Adult_pollock,,312.41,0.688506779,-115.7952485,284.9305551,54.81330846
Adult_pollock,,309.01,3.576409887,-113.8154185,286.8757286,-15.28479594
Adult_pollock,,294.56,0.587140368,101.4513999,271.3742424,53.18211284
Adult_pollock,,445.52,2.869760356,143.4501004,410.4343861,97.20838089
Adult_pollock,23.66,208.49,0.816703854,33.53078875,193.3976348,-35.31713639
Adult_pollock,,356.97,1.092516163,72.81383724,346.6469286,44.27868279
Adult_pollock,,202.02,0.981984939,41.92643586,196.0597633,-24.77637501
Adult_pollock,,209.79,1.578274814,-75.51140039,195.2630657,13.47958552
Adult_pollock,,298.77,0.812571253,-48.18407271,294.0690277,21.6280002
Adult_pollock,,332.94,0.912778282,95.72352118,313.4542112,58.5956996
Adult_pollock,,217.03,0.936693564,74.41924026,201.8626539,-28.53620196
Adult_pollock,20.53,212.13,0.407193476,35.40219936,201.3912845,4.654655443
Adult_pollock,21.58,230.13,0.401968651,-56.58919618,206.2099282,25.17729084
Adult_pollock,,130.54,5.670761412,26.4286393,123.3409084,33.60598012
Adult_pollock,18.07,206.7,0.587872926,25.24425287,196.7427242,38.97506712
Adult_pollock,,212.73,1.592564194,48.12145714,206.577884,-16.19567614
Adult_pollock,,360.26,1.18531993,121.7980836,338.7700313,-13.61293009
Adult_pollock,,306.89,1.232975985,-45.89046144,296.777719,63.23388699
Adult_pollock,,227.98,2.283599514,-59.4942788,213.049782,55.16969644
Adult_pollock,,207.3,3.274095909,-39.61961092,193.7592193,-62.13334527
Adult_pollock,,340.05,2.323566343,-49.72656687,336.1008884,14.12631124
Adult_pollock,20.74,210.4,0.57114355,28.35319624,201.6795205,43.14733301
Adult_pollock,44.93,329.34,0.131315372,-37.91996874,298.0725332,61.70005142
Adult_pollock,,266.47,2.198467028,-57.20590906,251.8697,65.5243469
Adult_pollock,,211.1,0.851706204,59.94917186,196.3229271,-49.24680925
Adult_pollock,,211.66,0.850936707,36.90986673,206.1506747,-30.62632799
Adult_pollock,,225.99,1.068270215,-42.80752473,214.9739189,-54.99849016
Adult_pollock,,236.87,19.98634162,103.9987227,212.6159204,9.253833212
Adult_pollock,18.29,206.22,1.03190367,47.58928084,184.7649232,35.58952887
Adult_pollock,19.09,211.86,0.280290378,34.28072828,199.9212379,33.90822389
Adult_pollock,,282.11,1.222005851,-32.55130831,273.2188165,62.2859921
Adult_pollock,,312.67,0.377965401,-26.85856648,306.2002275,57.29884127
Adult_pollock,,235.77,1.024012907,-33.10294961,223.6813048,-66.78247163
Adult_pollock,,218.43,2.597456499,28.19980479,210.7958567,-49.82553092
Adult_pollock,,335.03,9.406311915,108.4325092,302.5768013,94.51009266
Adult_pollock,,225.11,13.51423779,96.23507907,203.3241072,8.57806912
Adult_pollock,,314.73,0.829909608,-29.25050556,310.6107988,41.49835713
Adult_pollock,,291.2,0.352036402,-40.50881209,284.1588557,49.10782972
Adult_pollock,,185.4,0.77267791,10.26885792,184.2957535,17.39546372
Adult_pollock,15.45,204.43,1.548694603,25.38609896,204.1458957,10.07853784
Adult_pollock,,341.06,0.660689081,115.5874766,310.9707115,79.10254807
Adult_pollock,,374.23,1.082719863,80.18220562,359.9472658,-63.68346351
Adult_pollock,,289.56,2.295724658,-49.78636973,277.608518,65.56765167
Adult_pollock,,170.98,1.25850912,-6.234763627,169.470696,21.76242072
Adult_pollock,19.18,217.3,1.28292834,32.24084682,213.7508084,9.643059276
Adult_pollock,,223.28,0.837235923,14.11201938,212.6382668,-66.63034703
Adult_pollock,,378.84,2.181982624,147.2092261,347.5022814,33.0373445
Adult_pollock,,345.43,2.199072576,130.8424572,308.215873,84.89087792
Adult_pollock,24.33,347.32,1.538862247,-2.155084649,330.328663,97.83703749
Adult_pollock,,173.43,3.791501956,-21.46797196,166.3500295,44.08537124
Adult_pollock,,231.7,2.781885183,15.59396705,229.1875539,30.27594492
Adult_pollock,23.68,232.34,1.271183127,-2.344994452,219.1384056,-38.4759232
Adult_pollock,,215.48,1.424215077,-23.84080914,207.1797355,-54.20997702
Adult_pollock,,201.27,0.972957633,-36.27449946,187.2238439,-64.35700876
Adult_pollock,,389.8,1.870921063,105.1377698,373.0755817,-41.27100566
Adult_pollock,,240.2,0.919471064,33.72888663,230.300963,59.32114895
Adult_pollock,,209.33,1.73451396,-27.40607762,205.867412,-26.18838237
Adult_pollock,17.92,223.79,1.187935399,-73.60251092,192.1223945,-29.59928383
Adult_pollock,,346.52,0.728733899,6.00999033,334.6641104,89.64760736
Adult_pollock,17.77,254.61,0.451139723,41.98332608,244.2667902,40.87530057
Adult_pollock,,254.57,1.886572287,-30.39007458,251.9638399,-19.86756008
Adult_pollock,,211.48,0.991343756,-25.65971095,205.3561796,-43.5187696
Adult_pollock,19.69,267.66,1.088266239,52.77582144,258.8699303,21.83439765
Adult_pollock,,330.97,0.432262923,43.10891768,320.9323232,68.47202398
Adult_pollock,,404.1,2.048050384,144.9986036,376.7903433,-17.29977115
Adult_pollock,,284.91,1.559511079,66.62883605,276.6286136,14.53734799
Adult_pollock,,328.38,0.577120931,-128.6263635,297.5333143,52.54825891
Adult_pollock,,328.49,0.798924993,56.3730036,322.8679879,21.95645959
Adult_pollock,,351.75,0.77037625,79.41838491,342.5290883,-9.905491725
Adult_pollock,,410.64,1.58886867,-18.0306807,408.8926375,33.29782422
Adult_pollock,,294.91,1.886380047,-67.17668106,281.7981605,-55.21770796
Adult_pollock,,199.51,2.126625911,-6.78972962,189.0236369,-63.47585867
Adult_pollock,,268.59,2.546422297,38.64266608,255.4768562,-73.34961415
Adult_pollock,,252.45,1.335709626,100.5757897,227.5119943,-43.03162716
Adult_pollock,,306.44,0.453205925,77.55424428,294.6009622,33.14287377
Adult_pollock,,290.51,2.294308023,-93.75200483,263.2182381,79.51714245
Adult_pollock,18.84,193.04,0.939830887,3.861121427,189.0213534,-14.23364685
Adult_pollock,18.82,256.11,1.302733671,15.30144241,250.2772433,-9.853361859
Adult_pollock,,375.36,0.861108827,94.12471868,363.3073369,-6.707192872
Adult_pollock,,300.28,1.115004575,-83.91973273,288.1275434,-10.5317396
Adult_pollock,,270.02,0.96887113,-38.9876549,260.2940879,-60.29490995
Adult_pollock,,327.52,0.798063752,93.50637093,306.4520934,67.93117053
Adult_pollock,18.11,222.12,0.525208056,29.86073143,215.5612956,-19.75331809
Adult_pollock,22.56,253.26,1.149586853,-7.150651679,247.2530514,-2.612582112
Adult_pollock,,270.98,1.309077936,-50.5355605,261.3423252,-50.74042944
Adult_pollock,,226.62,0.576376304,57.98302474,211.7618564,-56.12064723
Adult_pollock,,405.6,0.819335258,123.028931,383.1714243,-50.58144289
Adult_pollock,,355.58,0.918405158,125.5097223,327.1098814,60.70039322
Adult_pollock,,477.56,0.598618077,110.5092407,453.7282554,99.91064398
Adult_pollock,,395.37,1.567321062,-54.66577869,386.6071763,62.13711259
Adult_pollock,,315.77,1.198823334,-86.61256982,302.9919083,-20.18090526
Adult_pollock,20.16,259.85,0.331208458,-52.62569977,250.6756319,-1.272617324
Adult_pollock,,333.62,1.769849798,-105.7669851,314.3651139,-35.88391272
Adult_pollock,,276.29,2.362490129,-72.09098373,259.9752614,-59.58442647
Adult_pollock,,214.04,1.642800979,26.13495715,209.0664234,-37.67222732
Adult_pollock,,320.13,0.412653805,111.1146504,299.7654897,-16.65460967
Adult_pollock,,277.92,0.24988232,118.4093354,251.4221444,-2.459331607
Adult_pollock,,453.16,0.259528072,163.4419612,420.0404512,46.95928319
Adult_pollock,,460.18,1.029182425,174.6918909,422.5034473,52.31019902
Adult_pollock,,279.68,0.110227791,117.2579492,247.6627716,55.99745688
Adult_pollock,,304.34,10.55715617,-72.65381639,280.4799095,93.14846645
Adult_pollock,,185.1,1.591533641,37.30232552,178.760044,-30.2428416
Adult_pollock,,318.6,2.203081403,84.52503422,306.972669,11.48794439
Adult_pollock,,400.81,1.170355498,29.4694638,398.4492464,31.92750009
Adult_pollock,,234.29,1.124662503,55.88636427,220.5034475,56.11395067
Adult_pollock,,368.31,0.889386519,19.44031084,356.3625761,91.00073721
Adult_pollock,,417.06,6.171631931,-11.73686567,405.3268061,97.54208806
Adult_pollock,,349.46,3.853773415,-35.66975025,336.2537371,88.21825734
Adult_pollock,,292.11,5.699828653,-52.74946088,271.9711155,92.61884387
Adult_pollock,,351.61,0.952572655,139.8357076,322.1626314,16.93218394
Adult_pollock,,348.51,10.73952064,-52.87913401,331.1150898,-95.00432545
Adult_pollock,,230.36,21.05239543,-78.14815655,209.9356372,-53.73228026
Adult_pollock,,322.98,0.730127591,-6.320920514,318.2778519,54.564051
Adult_pollock,,280.09,0.582426257,9.952485997,274.737363,53.56635255
Adult_pollock,,267.8,1.651891656,-17.87932885,262.3811486,50.53357881
Adult_pollock,20.58,263.41,0.190243191,67.89414797,238.3486974,58.95978775
Adult_pollock,,371.29,1.411110497,46.88648738,363.8485093,57.23401008
Adult_pollock,,386.1,1.515432739,134.6164484,361.3614821,19.16761407
Adult_pollock,19.04,179.83,1.087319597,46.42224248,156.5176958,-32.98274607
Adult_pollock,,363.89,1.082662053,18.7134167,361.1224484,-40.74102919
Adult_pollock,,414.8,0.370107268,50.70958953,410.5401011,30.70459467
Adult_pollock,18.39,329,0.613442977,19.28197733,326.128208,14.48126678
Adult_pollock,,313.5,1.494313847,27.50667071,311.6903069,19.4383098
Adult_pollock,,276.94,0.775402897,-7.57184876,276.5040046,13.5941799
Adult_pollock,,383.07,1.290929902,73.7725999,375.3800747,19.6915904
Adult_pollock,,385.8,1.94507283,104.7694547,370.7636528,20.01168237
Adult_pollock,,272.98,0.240722186,65.40036311,256.2909005,67.48677885
Adult_pollock,18.43,168.99,0.914682463,46.18279371,144.8933332,-33.50921314
Adult_pollock,,267.26,0.674761309,88.45785796,243.7171732,-64.84845619
Adult_pollock,,412.09,0.337410105,78.19166568,401.6756171,-48.55394878
Adult_pollock,,383.5,1.083311017,35.8124535,377.4402699,-57.66559289
Adult_pollock,,230.31,2.128825199,-45.51763601,216.5879427,-63.71718728
Adult_pollock,,365.4,2.020781167,-112.0890406,346.1980072,-33.15077262
Adult_pollock,,200.55,1.821121252,-50.8462031,185.8767264,-55.53085472
Adult_pollock,,235.69,1.906773783,-83.84342898,217.8403507,-32.67525899
Adult_pollock,,317.2,0.94714408,-8.177666799,315.6766401,-29.97723403
Adult_pollock,,355.49,1.055671194,36.1604551,352.9698283,-21.84399342
Adult_pollock,,344.43,1.696103728,47.29897796,341.1692329,0.111557627
Adult_pollock,19.16,165.22,1.41846093,48.92904498,144.4459245,-24.55137428
Adult_pollock,,279.02,2.447054638,84.76568009,258.3093055,-62.81410488
Adult_pollock,,433.5,0.947943883,88.64154297,423.8456443,-20.53809416
Adult_pollock,,396.27,1.570623093,78.43073062,386.3856287,39.78844154
Adult_pollock,,445.11,16.41895828,156.3813952,392.0851709,141.209054
Adult_pollock,,278.22,1.086739559,72.08519248,256.5483804,79.97223602
Adult_pollock,,163.74,2.695621321,37.06460994,156.8799942,-28.74030549
Adult_pollock,,334.65,5.389251829,79.96265261,310.46495,95.95717176
Adult_pollock,,299.19,9.838672303,-76.70816404,289.1603926,-3.855821691
Adult_pollock,,384.52,0.947443755,-101.2868614,365.0063451,66.10355568
Adult_pollock,,318.92,1.200258082,41.06852853,315.8449424,-16.27626436
Adult_pollock,14.55,184.89,1.467171012,15.9229278,184.0518726,-35.31892837
Adult_pollock,23.58,176.7,2.644741673,-21.95216621,159.1265575,-36.26484832
Adult_pollock,,284.76,2.532303785,-39.19954264,272.1290388,-74.13198043
Adult_pollock,,165.2,0.915609967,46.73455136,152.8073062,-41.91907727
Adult_pollock,,430,3.366854128,-115.8687369,414.0505208,5.835244901
Adult_pollock,,206.77,0.772217452,-25.40326181,202.3264039,-34.22692896
Adult_pollock,,162.24,1.077923792,-25.68628699,154.4407056,-42.52957886
Adult_pollock,,149.83,1.743809007,12.08786574,142.7785129,-43.77868201
Adult_pollock,,272.2,0.310438094,91.97981047,251.2806022,-49.91636754
Adult_pollock,18.52,187.39,1.434736614,38.10332778,178.144073,2.915380584
Adult_pollock,,412.42,1.257417967,-108.0546531,397.2149489,25.17482196
Adult_pollock,,324.45,2.89967688,-61.29125113,316.8517214,33.40260154
Adult_pollock,,429.5,0.273061723,-113.4464807,413.0294739,-31.67197443
Adult_pollock,,282.16,1.233161722,-52.73793032,274.3984079,-39.25008957
Adult_pollock,,176.58,15.78919424,-31.5867243,163.992674,-57.34099932
Adult_pollock,,286.43,0.951953429,121.266425,257.7699383,29.82550176
Adult_pollock,,211.3,0.798427649,-20.28851898,209.7710442,-15.19938431
Adult_pollock,,168.34,10.98387472,-41.96724192,154.7390719,-51.32446743
Adult_pollock,23.8,243.89,1.252590901,-74.3912645,207.5188405,-24.47243889
Adult_pollock,,281.44,12.6791942,-80.91206073,267.9514888,-29.36148172
Adult_pollock,,195.13,4.480258157,7.203245695,185.008653,61.62450315
Adult_pollock,,340.13,9.515782852,128.6586742,312.3546228,39.59897312
Adult_pollock,,261.34,19.4343432,85.58821882,244.7904511,32.42644307
Adult_pollock,,476.61,9.849942999,169.5447408,440.9514863,-63.0360229
Adult_pollock,,111.56,2.244596058,-29.83162617,101.6848257,-34.87591611
Adult_pollock,,322.85,5.340264297,-114.5213141,301.6809105,-10.22161921
Adult_pollock,,311,12.15934878,-104.1105263,292.6404561,-15.64550123
Adult_pollock,,117.4,2.622046292,-27.15843031,114.1628787,-3.296121543
Adult_pollock,,224.03,1.342014597,-53.93267384,214.7039816,-34.38776839
Adult_pollock,21.37,183.1,1.808603266,-46.25506784,169.0968525,-33.89011437
Adult_pollock,,318.58,1.371004352,27.87621215,315.7929519,-31.46732748
Adult_pollock,20.54,213.12,1.396768593,-40.43214299,208.3379657,-5.18876277
Adult_pollock,,259.95,2.07357251,-52.53475317,253.2818129,-25.73764738
Adult_pollock,,261.9,1.681215817,-60.44399556,253.0089455,-30.37552093
Adult_pollock,,150.69,1.621459668,-33.64694085,144.4092282,26.83378479
Adult_pollock,,226.46,2.139732006,-41.61408434,222.2201973,-12.99355052
Adult_pollock,,180.77,1.256499119,-47.82994719,173.7032899,14.77431699
Adult_pollock,,274.13,1.960287423,-35.97640798,269.8854855,-31.83328394
Adult_pollock,,237.4,1.171272019,-43.99112656,228.7321148,-45.8976486
Adult_pollock,,354.16,7.154386052,-27.87102732,349.4557024,50.3195918
Adult_pollock,,262,20.55511238,-53.49401047,254.9670957,-27.83857396
Adult_pollock,,321.93,1.281173186,-1.032001135,314.7543201,-67.57196909
Adult_pollock,,280.69,1.508935674,-46.65846719,274.4770361,-35.66335104
Adult_pollock,,243.61,1.747419314,-79.81664143,230.1608785,1.133770536
Adult_pollock,,339.79,1.381301301,-70.09520257,329.0320729,47.75429095
Adult_pollock,,282.16,1.228292012,42.51580192,277.1943712,-31.13554721
Adult_pollock,,279.96,1.479628719,-42.70444752,276.0376765,-18.91570023
Adult_pollock,,284.52,0.198235324,-71.23523628,275.4558385,0.818777136
Adult_pollock,,347.28,0.588813334,-46.81742932,341.0181505,45.98804312
Adult_pollock,,408.09,0.723770508,-29.93353769,406.9291379,7.279529991
Adult_pollock,,220.17,0.906307033,76.40701239,203.2602949,36.38760475
Adult_pollock,,285.48,0.98352461,-46.17232127,281.5535625,9.694522089
Adult_pollock,,323.92,1.928961872,-69.04327147,316.3221627,-9.843802643
Adult_pollock,,297.66,1.924427236,24.38493113,293.4660851,-43.39102538
Adult_pollock,,351.54,1.09255914,-16.34057109,348.3080175,44.69430306
Adult_pollock,,256.25,2.697454943,-54.96263158,238.3573077,76.34958459
Adult_pollock,,236.4,1.896338253,7.841753548,223.9895153,75.18919567
Adult_pollock,21.15,293.76,0.167239534,-38.00134445,290.283002,27.93698195
Adult_pollock,,287.73,1.44697186,-56.88641204,278.8371147,42.44709933
Adult_pollock,,354.67,1.380431617,42.87716658,350.7938032,29.96826345
Adult_pollock,,286.1,1.232968853,22.32948084,281.7701537,44.29243229
Adult_pollock,,261.08,0.781346718,74.47480433,250.2097547,3.329563359
Adult_pollock,,357.19,0.65818343,21.70919035,356.4460719,7.615069857
Adult_pollock,,449.42,4.141324309,18.5245205,447.1586045,-40.99034117
Adult_pollock,,326.26,1.128489328,19.8917271,319.140092,-64.79948111
Adult_pollock,,269.78,25.22235898,15.9284024,256.9392542,80.68468949
Adult_pollock,,313.61,0.800706397,24.61000658,310.9233327,32.73095024
Adult_pollock,,137.41,0.233958783,57.47743724,122.2166927,-25.31344438
Adult_pollock,,375.81,1.24585629,68.11957346,368.3430039,-30.32325836
Adult_pollock,,300.91,0.98032733,-42.62049857,297.1552044,20.69510501
Adult_pollock,,317.42,0.79677558,-65.41498894,310.3907812,-11.60296186
Adult_pollock,18.93,143.19,1.653978458,22.37236419,129.3315962,-46.27858193
Adult_pollock,,333.73,1.549016939,39.97707785,330.266958,-26.44316588
Adult_pollock,18.94,219.74,0.931443458,-0.836815692,213.3284436,51.30997505
Adult_pollock,,311.52,1.493225747,61.83563271,301.8986319,-45.61898353
Adult_pollock,,249.64,1.127247978,12.78252746,248.743763,16.78742464
Adult_pollock,25.11,257.98,2.061749003,-22.48152087,259.285016,44.14611794
Adult_pollock,,314.25,1.190135858,110.8324787,293.413029,19.41219536
Adult_pollock,,301.68,1.522869696,72.36064925,292.8738261,-0.153856594
Adult_pollock,,277.84,0.908370249,33.26087546,275.6651125,9.750375179
Adult_pollock,19.82,275.03,0.36931665,14.75634182,275.0751009,38.04788039
Adult_pollock,,201.6,1.69244866,-42.07513699,190.8663306,-49.41049747
Adult_pollock,,303.32,2.410564078,-45.38779577,287.4516645,-85.51083205
Adult_pollock,,368.69,1.149310814,94.57357135,348.9758854,-72.12196991
Adult_pollock,,254.49,4.466894082,-100.1714227,233.2974205,-17.41308288
Adult_pollock,,213.92,3.102908537,-64.08184195,203.8822307,-9.440006386
Adult_pollock,,254.9,1.830040132,-84.07975723,240.401947,10.62528727
Adult_pollock,,310.32,0.926063058,42.4669735,303.888959,46.35293439
