haul ,deployment_ID,frame_number,target_number,class,LX,LY,RX,RY,Length,Range,Error,LHX,LHY,LTX,LTY,RHX,RHY,RTX,RTY,hx,hy,hz,tx,ty,tz,target_link,dorsal_position,shape,shapegroup,useforlength,stereotarget,tilt,yaw
136,D20150729-T105338,23,1,Krill,597.4880606,879.3003927,79.39016927,892.3760373,1.38,49.11,13.15753405,594.5423629,886.0350549,602.9604093,851.7921542,75.11335515,894.6225189,81.10245988,868.9192778,-9.402749355,46.01966372,-11.15573956,-9.006281087,45.80760405,-9.849978572,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-67.56880848,-143.8261868
136,D20150729-T105338,23,2,Krill,825.4740937,881.644285,332.7135123,897.1852495,,50.4,2.35782211,,,,,,,,,0.246001714,49.00326153,-11.76568362,,,,,,,,,yes,,
136,D20150729-T105338,23,3,Krill,844.830038,820.1606973,386.2637082,833.1005888,,53.78,6.578610209,,,,,,,,,1.187196267,52.89149451,-9.67454606,,,,,,,,,yes,,
136,D20150729-T105338,23,4,Krill,1455.592993,751.5313361,814.4794122,779.2981499,,42.71,1.753766578,,,,,,,,,21.48705934,36.62549866,-4.601959629,,,,,,,,,yes,,
136,D20150729-T105338,23,5,Krill,1148.728041,698.6550488,702.9614486,717.5649915,,56.83,4.049032126,,,,,,,,,16.22441837,54.31383639,-4.057151977,,,,,,,,,yes,,
136,D20150729-T105338,23,6,Krill,993.6554979,775.3381012,576.2112797,793.0433989,1.43,60.55,10.69570491,997.4293509,775.3381012,970.4463019,777.9797983,579.2228369,791.0356941,552.6207482,794.0472513,9.37691399,58.41708374,-8.35239289,7.955864366,58.48940136,-8.517298929,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,6.049439782,-0.584516332
136,D20150729-T105338,23,7,Krill,1480.268206,996.3599003,1028.255365,1020.621695,,64.06,9.73690197,,,,,,,,,32.00656694,52.37926211,-18.32729678,,,,,,,,,yes,,
136,D20150729-T105338,24,1,Krill,1107.463635,686.566729,729.8006975,704.7043874,,66.98,3.298659054,,,,,,,,,16.86570108,64.69036069,-4.127545941,,,,,,,,,yes,,
136,D20150729-T105338,24,2,Krill,1255.100151,688.4643706,818.6416352,709.7236494,,59.37,2.420074313,,,,,,,,,21.88710939,55.07012149,-3.655819826,,,,,,,,,yes,,
136,D20150729-T105338,24,3,Krill,755.8467615,986.1825931,316.6313607,999.0150899,,58.43,6.15262666,,,,,,,,,-3.215255989,55.32070681,-18.52929029,,,,,,,,,yes,,
136,D20150729-T105338,25,1,Krill,982.1452462,559.6624016,581.361479,576.1239882,,61.54,3.225090171,,,,,,,,,8.901166027,60.81432827,3.099069814,,,,,,,,,yes,,
136,D20150729-T105338,25,2,Krill,881.5335267,944.7545091,512.0571429,964.08,,69.72,0.807202493,,,,,,,,,3.735616101,66.70292725,-19.9502611,,,,,,,,,yes,,
136,D20150729-T105338,25,3,Krill,687.1112696,867.9647642,243.3022425,882.3492116,1.6,55.88,12.62933985,683.4555002,867.2926229,708.9165101,875.7077024,237.1326266,877.8654151,255.365299,887.2514654,-6.682847317,54.11801119,-12.22000412,-5.350959426,53.26906344,-12.44939027,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-2.934666558,146.2962833
136,D20150729-T105338,25,4,Krill,765.3468254,262.5658233,343.3175221,281.5805992,1.98,59.91,1.890487363,768.8187701,262.9998164,734.9673086,263.4338095,354.2713432,283.7880393,314.0359349,283.0746456,-2.655489369,57.38914763,18.29211335,-4.34348966,56.39649174,17.989211,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-3.917235884,30.98661752
136,D20150729-T105338,26,1,Krill,788.6598468,810.292961,31.62135072,822.6570448,1.61,31.23,15.8733607,789.4189034,813.7087159,780.6897521,762.4723928,31.86227529,826.4277654,11.94835323,775.3153654,-0.8580732,31.09448838,-5.486356828,-1.08466035,30.58874938,-3.972063998,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-81.99633735,-32.07643462
