deployment_id,range,dist_cov
Day 5:105:D2D34T105,191.09,4.43557997328547
Day 5:105:D2D34T105,203.41,4.43557997328547
Day 5:105:D2D34T105,175.57,4.43557997328547
Day 5:105:D2D34T105,198.42,4.43557997328547
Day 5:105:D2D34T105,255.8,4.43557997328547
Day 5:105:D2D34T105,263.42,4.43557997328547
Day 5:105:D2D34T105,288.18,4.43557997328547
Day 5:105:D2D34T105,249.11,4.43557997328547
Day 5:105:D2D34T105,215.86,4.43557997328547
Day 5:105:D2D34T105,175.07,4.43557997328547
Day 5:105:D2D34T105,153.34,4.43557997328547
Day 5:105:D2D34T105,149.47,4.43557997328547
Day 5:105:D2D34T105,138.75,4.43557997328547
Day 5:105:D2D34T105,164.57,4.43557997328547
Day 5:105:D2D34T105,196,4.43557997328547
Day 5:105:D2D34T105,131.72,4.43557997328547
Day 5:105:D2D34T105,213.42,4.43557997328547
Day 5:105:D2D34T105,202.7,4.43557997328547
Day 5:105:D2D34T105,272.2,4.43557997328547
Day 5:105:D2D34T105,196.88,4.43557997328547
Day 5:105:D2D34T105,137.72,4.43557997328547
Day 5:105:D2D34T105,194.69,4.43557997328547
Day 5:105:D2D34T105,418.2,4.43557997328547
Day 5:108:D1D06T108,377.8,3.36527738544668
Day 5:108:D1D06T108,366.63,3.36527738544668
Day 5:108:D1D06T108,190.65,3.36527738544668
Day 5:108:D1D06T108,187.81,3.36527738544668
Day 5:108:D1D06T108,252.31,3.36527738544668
Day 5:108:D1D06T108,318.05,3.36527738544668
Day 5:108:D1D06T108,247.61,3.36527738544668
Day 5:108:D1D06T108,280.74,3.36527738544668
Day 5:108:D1D06T108,208.45,3.36527738544668
Day 5:108:D1D06T108,252.22,3.36527738544668
Day 5:108:D1D06T108,296.04,3.36527738544668
Day 5:108:D1D06T108,246.63,3.36527738544668
Day 5:108:D1D06T108,252.37,3.36527738544668
Day 5:108:D1D06T108,298.02,3.36527738544668
Day 5:108:D1D06T108,249,3.36527738544668
Day 5:108:D1D06T108,316.7,3.36527738544668
Day 5:108:D1D06T108,185.47,3.36527738544668
Day 5:108:D1D06T108,380.14,3.36527738544668
Day 5:108:D1D06T108,359.29,3.36527738544668
Day 5:108:D1D06T108,274.03,3.36527738544668
Day 5:108:D1D06T108,407.59,3.36527738544668
Day 5:108:D1D06T108,321.38,3.36527738544668
Day 5:108:D1D06T108,515.52,3.36527738544668
Day 5:108:D1D06T108,268.76,3.36527738544668
Day 5:108:D1D06T108,166.97,3.36527738544668
Day 5:108:D1D06T108,331.23,3.36527738544668
Day 5:108:D1D06T108,289.51,3.36527738544668
Day 5:108:D1D06T108,340.02,3.36527738544668
Day 5:108:D1D06T108,295.87,3.36527738544668
Day 5:108:D1D06T108,255.25,3.36527738544668
Day 5:108:D1D06T108,243.86,3.36527738544668
Day 5:108:D1D06T108,246.71,3.36527738544668
Day 5:108:D1D06T108,367.27,3.36527738544668
Day 5:108:D1D06T108,373.43,3.36527738544668
Day 5:108:D1D06T108,378.02,3.36527738544668
Day 5:108:D1D06T108,377.72,3.36527738544668
Day 5:108:D1D06T108,368.78,3.36527738544668
Day 5:108:D1D06T108,404.85,3.36527738544668
Day 5:108:D1D06T108,363.68,3.36527738544668
Day 5:108:D1D06T108,357.74,3.36527738544668
Day 5:108:D1D06T108,367.45,3.36527738544668
Day 5:108:D1D06T108,376.77,3.36527738544668
Day 5:108:D1D06T108,369.87,3.36527738544668
Day 5:108:D1D06T108,366.91,3.36527738544668
Day 5:108:D1D06T108,369.11,3.36527738544668
Day 5:108:D1D06T108,368.09,3.36527738544668
Day 5:108:D1D06T108,369.44,3.36527738544668
Day 5:108:D1D06T108,368.68,3.36527738544668
Day 5:108:D1D06T108,346.25,3.36527738544668
Day 5:108:D1D06T108,204.02,3.36527738544668
Day 5:108:D1D06T108,182.47,3.36527738544668
Day 5:108:D1D06T108,225.81,3.36527738544668
Day 5:108:D1D06T108,523.08,3.36527738544668
Day 5:108:D1D06T108,200.9,3.36527738544668
Day 5:108:D1D06T108,211.65,3.36527738544668
Day 5:108:D1D06T108,299.87,3.36527738544668
Day 5:108:D1D06T108,216.69,3.36527738544668
Day 5:108:D1D06T108,198.54,3.36527738544668
Day 5:108:D1D06T108,200.8,3.36527738544668
Day 5:108:D1D06T108,214.12,3.36527738544668
Day 5:108:D1D06T108,316.46,3.36527738544668
Day 5:108:D1D06T108,258.16,3.36527738544668
Day 5:108:D1D06T108,313.92,3.36527738544668
Day 5:108:D1D06T108,250.54,3.36527738544668
Day 5:108:D1D06T108,312.98,3.36527738544668
Day 5:108:D1D06T108,418,3.36527738544668
Day 5:108:D1D06T108,535.16,3.36527738544668
Day 5:108:D1D06T108,241.62,3.36527738544668
Day 5:108:D1D06T108,260.3,3.36527738544668
Day 5:108:D1D06T108,314.31,3.36527738544668
Day 5:108:D1D06T108,233.98,3.36527738544668
Day 5:108:D1D06T108,302.56,3.36527738544668
Day 5:108:D1D06T108,286.81,3.36527738544668
Day 5:108:D1D06T108,351.69,3.36527738544668
Day 5:108:D1D06T108,251.34,3.36527738544668
Day 5:108:D1D06T108,303.61,3.36527738544668
Day 5:108:D1D06T108,330.13,3.36527738544668
Day 5:108:D1D06T108,297.46,3.36527738544668
Day 5:108:D1D06T108,324.98,3.36527738544668
Day 5:108:D1D06T108,307.98,3.36527738544668
Day 5:108:D1D06T108,332.98,3.36527738544668
Day 5:108:D1D06T108,232.98,3.36527738544668
Day 5:108:D1D06T108,260.35,3.36527738544668
Day 5:108:D1D06T108,316.54,3.36527738544668
Day 5:108:D1D06T108,256.06,3.36527738544668
Day 5:108:D1D06T108,307.29,3.36527738544668
Day 5:108:D1D06T108,337.4,3.36527738544668
Day 5:108:D1D06T108,236.77,3.36527738544668
Day 5:108:D1D06T108,256.68,3.36527738544668
Day 5:108:D1D06T108,308.91,3.36527738544668
Day 5:108:D1D06T108,309.78,3.36527738544668
Day 5:108:D1D06T108,236.92,3.36527738544668
Day 5:108:D1D06T108,256.66,3.36527738544668
Day 5:108:D1D06T108,309.28,3.36527738544668
Day 5:108:D1D06T108,334.22,3.36527738544668
Day 5:108:D1D06T108,275.45,3.36527738544668
Day 5:108:D1D06T108,257.9,3.36527738544668
Day 5:108:D1D06T108,319.71,3.36527738544668
Day 5:108:D1D06T108,340.58,3.36527738544668
Day 5:108:D1D06T108,253.34,3.36527738544668
Day 5:108:D1D06T108,303.56,3.36527738544668
Day 5:108:D1D06T108,343.26,3.36527738544668
Day 5:108:D1D06T108,266.87,3.36527738544668
Day 5:108:D1D06T108,296.84,3.36527738544668
Day 5:108:D1D06T108,250.05,3.36527738544668
Day 5:108:D1D06T108,300.78,3.36527738544668
Day 5:108:D1D06T108,255.25,3.36527738544668
Day 5:108:D1D06T108,251.36,3.36527738544668
Day 5:108:D1D06T108,303.05,3.36527738544668
Day 5:108:D1D06T108,250.69,3.36527738544668
Day 5:108:D1D06T108,251.83,3.36527738544668
Day 5:108:D1D06T108,296.75,3.36527738544668
Day 5:108:D1D06T108,553.32,3.36527738544668
Day 5:108:D1D06T108,414.28,3.36527738544668
Day 5:108:D1D06T108,443.73,3.36527738544668
Day 5:108:D1D06T108,339.82,3.36527738544668
Day 5:108:D1D06T108,335.67,3.36527738544668
Day 5:108:D1D06T108,336.15,3.36527738544668
Day 5:108:D1D06T108,438.59,3.36527738544668
Day 5:108:D1D06T108,232.67,3.36527738544668
Day 5:108:D1D06T108,399.31,3.36527738544668
Day 5:108:D2D36T108,218.56,4.07637881354558
Day 5:108:D2D36T108,195.37,4.07637881354558
Day 5:108:D2D36T108,184.49,4.07637881354558
Day 5:108:D2D36T108,215.02,4.07637881354558
Day 5:108:D2D36T108,192.09,4.07637881354558
Day 5:108:D2D36T108,240.52,4.07637881354558
Day 5:108:D2D36T108,578.64,4.07637881354558
Day 5:108:D2D36T108,220.18,4.07637881354558
Day 5:108:D2D36T108,231.37,4.07637881354558
Day 5:108:D2D36T108,168.11,4.07637881354558
Day 5:108:D2D36T108,237.53,4.07637881354558
Day 5:108:D2D36T108,259.96,4.07637881354558
Day 5:108:D2D36T108,402.24,4.07637881354558
Day 5:108:D2D36T108,241.3,4.07637881354558
Day 5:108:D2D36T108,190.24,4.07637881354558
Day 5:108:D2D36T108,237,4.07637881354558
Day 5:108:D2D36T108,375.66,4.07637881354558
Day 5:108:D2D36T108,247.55,4.07637881354558
Day 5:108:D2D36T108,232.95,4.07637881354558
Day 5:108:D2D36T108,324.6,4.07637881354558
Day 5:108:D2D36T108,197.77,4.07637881354558
Day 5:108:D2D36T108,243.35,4.07637881354558
Day 5:108:D2D36T108,299.83,4.07637881354558
Day 5:108:D2D36T108,350.2,4.07637881354558
Day 5:108:D2D36T108,248.57,4.07637881354558
Day 5:108:D2D36T108,363.25,4.07637881354558
Day 5:108:D2D36T108,271.11,4.07637881354558
Day 5:108:D2D36T108,348.93,4.07637881354558
Day 5:108:D2D36T108,273.8,4.07637881354558
Day 5:108:D2D36T108,189.34,4.07637881354558
Day 5:108:D2D36T108,342.64,4.07637881354558
Day 5:108:D2D36T108,345.28,4.07637881354558
Day 5:108:D2D36T108,345.11,4.07637881354558
Day 5:108:D2D36T108,354.4,4.07637881354558
Day 5:108:D2D36T108,348.72,4.07637881354558
Day 5:108:D2D36T108,342.12,4.07637881354558
Day 5:108:D2D36T108,196.31,4.07637881354558
Day 5:108:D2D36T108,333.11,4.07637881354558
Day 5:108:D2D36T108,339.25,4.07637881354558
Day 5:108:D2D36T108,228.59,4.07637881354558
Day 5:108:D2D36T108,334.7,4.07637881354558
Day 5:108:D2D36T108,334.55,4.07637881354558
Day 5:108:D2D36T108,357.57,4.07637881354558
Day 5:108:D2D36T108,188.18,4.07637881354558
Day 5:108:D2D36T108,347.78,4.07637881354558
Day 5:108:D2D36T108,192.42,4.07637881354558
Day 5:108:D2D36T108,356.06,4.07637881354558
Day 5:108:D2D36T108,248.68,4.07637881354558
Day 5:108:D2D36T108,349.99,4.07637881354558
Day 5:108:D2D36T108,355.83,4.07637881354558
Day 5:108:D2D36T108,356.92,4.07637881354558
Day 5:108:D2D36T108,350.79,4.07637881354558
Day 5:108:D2D36T108,338.61,4.07637881354558
Day 5:108:D2D36T108,281.61,4.07637881354558
Day 5:108:D2D36T108,396.05,4.07637881354558
Day 5:108:D2D36T108,182.75,4.07637881354558
Day 5:108:D2D36T108,229.63,4.07637881354558
Day 5:108:D2D36T108,360.38,4.07637881354558
Day 5:108:D2D36T108,236.49,4.07637881354558
Day 5:108:D2D36T108,236.77,4.07637881354558
Day 5:108:D2D36T108,195.31,4.07637881354558
Day 5:108:D2D36T108,244.84,4.07637881354558
Day 5:108:D2D36T108,189.6,4.07637881354558
Day 5:108:D2D36T108,235.76,4.07637881354558
Day 5:108:D2D36T108,237.57,4.07637881354558
Day 5:108:D2D36T108,198.46,4.07637881354558
Day 5:108:D2D36T108,240.95,4.07637881354558
Day 5:108:D2D36T108,333.12,4.07637881354558
Day 5:108:D2D36T108,236.02,4.07637881354558
Day 5:108:D2D36T108,238.67,4.07637881354558
Day 5:108:D2D36T108,315.7,4.07637881354558
Day 5:108:D2D36T108,273.58,4.07637881354558
Day 5:108:D2D36T108,192.22,4.07637881354558
Day 5:108:D2D36T108,353,4.07637881354558
Day 5:108:D2D36T108,353.41,4.07637881354558
Day 5:108:D2D36T108,388.87,4.07637881354558
Day 5:108:D2D36T108,279.45,4.07637881354558
Day 5:108:D2D36T108,169.42,4.07637881354558
Day 5:108:D2D36T108,344.93,4.07637881354558
Day 5:108:D2D36T108,349.74,4.07637881354558
Day 5:108:D2D36T108,340.66,4.07637881354558
Day 5:108:D2D36T108,352.17,4.07637881354558
Day 5:108:D2D36T108,346.66,4.07637881354558
Day 5:108:D2D36T108,338.82,4.07637881354558
Day 5:108:D2D36T108,203.74,4.07637881354558
Day 5:108:D2D36T108,339.33,4.07637881354558
Day 5:108:D2D36T108,223.79,4.07637881354558
Day 5:108:D2D36T108,335.09,4.07637881354558
Day 5:108:D2D36T108,326.38,4.07637881354558
Day 5:108:D2D36T108,183.88,4.07637881354558
Day 5:108:D2D36T108,202.39,4.07637881354558
Day 5:108:D2D36T108,337.5,4.07637881354558
Day 5:108:D2D36T108,491.48,4.07637881354558
Day 5:108:D2D36T108,193.24,4.07637881354558
Day 5:108:D2D36T108,358.4,4.07637881354558
Day 5:108:D2D36T108,193.83,4.07637881354558
Day 5:108:D2D36T108,345.76,4.07637881354558
Day 5:108:D2D36T108,194.83,4.07637881354558
Day 5:108:D2D36T108,252.77,4.07637881354558
Day 5:108:D2D36T108,356.98,4.07637881354558
Day 5:108:D2D36T108,253.73,4.07637881354558
Day 5:108:D2D36T108,363.66,4.07637881354558
Day 5:108:D2D36T108,357.18,4.07637881354558
Day 5:108:D2D36T108,348.69,4.07637881354558
Day 5:108:D2D36T108,342.64,4.07637881354558
Day2:108:S04D24108,413.47,3.2606669005426
Day2:108:S04D24108,176.13,3.2606669005426
Day2:108:S04D24108,213.76,3.2606669005426
Day2:108:S04D24108,326.69,3.2606669005426
Day2:108:S04D24108,247.22,3.2606669005426
Day2:108:S04D24108,233.57,3.2606669005426
Day2:108:S04D24108,195.49,3.2606669005426
Day2:108:S04D24108,400.83,3.2606669005426
Day2:108:S04D24108,334.79,3.2606669005426
Day2:108:S04D24108,225.67,3.2606669005426
Day2:108:S04D24108,375.41,3.2606669005426
Day2:108:S04D24108,394.87,3.2606669005426
Day2:108:S04D24108,375.95,3.2606669005426
Day2:108:S04D24108,338.55,3.2606669005426
Day2:108:S04D24108,222.47,3.2606669005426
Day2:108:S04D24108,364.28,3.2606669005426
Day2:108:S04D24108,401.74,3.2606669005426
Day2:108:S04D24108,334.34,3.2606669005426
Day2:108:S04D24108,327.27,3.2606669005426
Day2:108:S04D24108,260.7,3.2606669005426
Day2:108:S04D24108,230.97,3.2606669005426
Day2:108:S04D24108,332.64,3.2606669005426
Day2:108:S04D24108,381.86,3.2606669005426
Day2:108:S04D24108,277.55,3.2606669005426
Day2:108:S04D24108,322.94,3.2606669005426
Day2:108:S04D24108,361.88,3.2606669005426
Day2:108:S04D24108,317.13,3.2606669005426
Day2:108:S04D24108,181.7,3.2606669005426
Day2:108:S04D24108,182.19,3.2606669005426
Day2:108:S04D24108,191.99,3.2606669005426
Day2:108:S04D24108,279.73,3.2606669005426
Day2:108:S04D24108,313.16,3.2606669005426
Day3pt1:101:H01D12101,392.55,3.13795045012342
Day3pt1:101:H01D12101,198.99,3.13795045012342
Day3pt1:101:H01D12101,240.68,3.13795045012342
Day3pt1:101:H01D12101,252.66,3.13795045012342
Day3pt1:101:H01D12101,357.94,3.13795045012342
Day3pt1:101:H01D12101,334.73,3.13795045012342
Day3pt1:101:H01D12101,507.19,3.13795045012342
Day3pt1:101:H01D12101,206.73,3.13795045012342
Day3pt1:101:H01D12101,286,3.13795045012342
Day3pt1:101:H01D12101,372.5,3.13795045012342
Day3pt1:101:H01D12101,227.14,3.13795045012342
Day3pt1:101:H01D12101,253.02,3.13795045012342
Day3pt1:101:H01D12101,459.54,3.13795045012342
Day3pt1:101:H01D12101,383.55,3.13795045012342
Day3pt1:101:H01D12101,307.93,3.13795045012342
Day3pt1:101:H01D12101,256.09,3.13795045012342
Day3pt1:101:H01D12101,492.18,3.13795045012342
Day3pt1:101:H01D12101,257.08,3.13795045012342
Day3pt1:101:H01D12101,234.75,3.13795045012342
Day3pt1:101:H01D12101,252.4,3.13795045012342
Day3pt1:101:H01D12101,226.02,3.13795045012342
Day3pt1:101:H01D12101,179.51,3.13795045012342
Day3pt1:101:H01D12101,535.36,3.13795045012342
Day3pt1:101:H01D12101,224.8,3.13795045012342
Day3pt1:101:H01D12101,103.19,3.13795045012342
Day3pt1:101:H01D12101,140.24,3.13795045012342
Day3pt1:101:H01D12101,126.01,3.13795045012342
Day3pt1:101:H01D12101,205.77,3.13795045012342
Day3pt1:101:H01D12101,148.94,3.13795045012342
Day3pt1:101:H01D12101,255.4,3.13795045012342
Day3pt1:101:H01D12101,132.32,3.13795045012342
Day3pt1:101:H01D12101,213.91,3.13795045012342
Day3pt1:101:H01D12101,142.44,3.13795045012342
Day3pt1:101:H01D12101,221.79,3.13795045012342
Day3pt1:101:H01D12101,304.44,3.13795045012342
Day3pt1:101:H01D12101,371.93,3.13795045012342
Day3pt1:101:H01D12101,299.27,3.13795045012342
Day3pt1:101:H01D12101,299.98,3.13795045012342
Day3pt1:101:H01D12101,156.6,3.13795045012342
Day3pt1:101:H01D12101,293.73,3.13795045012342
Day3pt1:101:H01D12101,201.54,3.13795045012342
Day3pt1:101:H01D12101,304.49,3.13795045012342
Day3pt1:101:H01D12101,179.9,3.13795045012342
Day3pt1:101:H01D12101,160.55,3.13795045012342
Day3pt1:101:H01D12101,313.39,3.13795045012342
Day3pt1:101:H01D12101,246.34,3.13795045012342
Day3pt1:101:H01D12101,279.17,3.13795045012342
Day3pt1:101:H01D12101,217.79,3.13795045012342
Day3pt1:101:H01D12101,212.73,3.13795045012342
Day3pt1:101:H01D12101,263.38,3.13795045012342
Day3pt1:101:H01D12101,133.66,3.13795045012342
Day3pt1:101:H01D12101,280.27,3.13795045012342
Day3pt1:101:H01D12101,208.54,3.13795045012342
Day3pt1:101:H01D12101,216.73,3.13795045012342
Day3pt1:101:H01D12101,367.06,3.13795045012342
Day3pt1:101:H01D12101,145.15,3.13795045012342
Day3pt1:101:H01D12101,201.71,3.13795045012342
Day3pt1:101:H01D12101,102.7,3.13795045012342
Day3pt1:101:H01D12101,219.66,3.13795045012342
Day3pt1:101:H01D12101,152.3,3.13795045012342
Day3pt1:101:H01D12101,138.52,3.13795045012342
Day3pt1:101:H01D12101,219.49,3.13795045012342
Day3pt1:101:H01D12101,253.22,3.13795045012342
Day3pt1:101:H01D12101,176.37,3.13795045012342
Day3pt1:101:H01D12101,338.3,3.13795045012342
Day3pt1:101:H01D12101,169.4,3.13795045012342
Day3pt1:101:H01D12101,151.21,3.13795045012342
Day3pt1:101:H01D12101,274.75,3.13795045012342
Day3pt1:101:H01D12101,152.66,3.13795045012342
Day3pt1:101:H01D12101,162.21,3.13795045012342
Day3pt1:101:H01D12101,268.75,3.13795045012342
Day3pt1:101:H01D12101,143.98,3.13795045012342
Day3pt1:101:H01D12101,216.46,3.13795045012342
Day3pt1:101:H01D12101,220.62,3.13795045012342
Day3pt1:101:H01D12101,231.44,3.13795045012342
Day3pt1:101:H01D12101,168.47,3.13795045012342
Day3pt1:101:H01D12101,136.72,3.13795045012342
Day3pt1:101:H01D12101,169.57,3.13795045012342
Day3pt1:101:H01D12101,313.84,3.13795045012342
Day3pt1:101:H01D12101,182.92,3.13795045012342
Day3pt1:101:H01D12101,218.01,3.13795045012342
Day3pt1:101:H01D12101,251.23,3.13795045012342
Day3pt1:101:H01D12101,324.74,3.13795045012342
Day3pt1:101:H01D12101,494.49,3.13795045012342
Day3pt1:101:H01D12101,204.31,3.13795045012342
Day3pt1:101:H01D12101,257.33,3.13795045012342
Day3pt1:101:H01D12101,374.81,3.13795045012342
Day3pt1:101:H01D12101,196.02,3.13795045012342
Day3pt1:101:H01D12101,411.57,3.13795045012342
Day3pt1:101:H01D12101,542.72,3.13795045012342
Day3pt1:101:H01D12101,478.96,3.13795045012342
Day3pt1:101:H01D12101,445.98,3.13795045012342
Day3pt1:101:H01D12101,432.66,3.13795045012342
Day3pt1:101:H01D12101,185.07,3.13795045012342
Day3pt1:101:H01D12101,315.66,3.13795045012342
Day3pt1:101:H01D12101,150.28,3.13795045012342
Day3pt1:101:H01D12101,310.57,3.13795045012342
Day3pt1:101:H01D12101,335.76,3.13795045012342
Day3pt1:101:H01D12101,297.58,3.13795045012342
Day3pt1:101:H01D12101,337.81,3.13795045012342
Day3pt1:101:H01D12101,134.82,3.13795045012342
Day3pt1:101:H01D12101,324.02,3.13795045012342
Day3pt1:101:H01D12101,159.19,3.13795045012342
Day3pt1:101:H01D12101,167.45,3.13795045012342
Day3pt1:101:H01D12101,340.9,3.13795045012342
Day3pt1:101:H01D12101,408.81,3.13795045012342
Day3pt1:101:H01D12101,354.67,3.13795045012342
Day3pt1:101:H01D12101,300.04,3.13795045012342
Day3pt1:101:H01D12101,355.18,3.13795045012342
Day3pt1:101:H01D12101,407.86,3.13795045012342
Day3pt1:101:H01D12101,336.16,3.13795045012342
Day3pt1:101:H01D12101,337.81,3.13795045012342
Day3pt1:101:H01D12101,227.07,3.13795045012342
Day3pt1:101:H01D12101,159.75,3.13795045012342
Day3pt1:101:H01D12101,162.11,3.13795045012342
Day3pt1:101:H01D12101,230.67,3.13795045012342
Day3pt1:101:H01D12101,76.98,3.13795045012342
Day3pt1:101:H01D12101,179.36,3.13795045012342
Day3pt1:101:H01D12101,265.44,3.13795045012342
Day3pt1:101:H01D12101,260.97,3.13795045012342
Day3pt1:101:H01D12101,230.22,3.13795045012342
Day3pt1:101:H01D12101,195.32,3.13795045012342
Day3pt1:101:H01D12101,261.26,3.13795045012342
Day3pt1:101:H01D12101,271.93,3.13795045012342
Day3pt1:101:H01D12101,224.86,3.13795045012342
Day3pt1:101:H01D12101,193.93,3.13795045012342
Day3pt1:101:H01D12101,221.62,3.13795045012342
Day3pt1:101:H01D12101,283.26,3.13795045012342
Day3pt1:101:H01D12101,261.7,3.13795045012342
Day3pt1:101:H01D12101,104.59,3.13795045012342
Day3pt1:101:H01D12101,122.04,3.13795045012342
Day3pt1:101:H01D12101,156.93,3.13795045012342
Day3pt1:101:H01D12101,150.57,3.13795045012342
Day3pt1:101:H01D12101,139.98,3.13795045012342
Day3pt1:101:H01D12101,182,3.13795045012342
Day3pt1:101:H01D12101,120.56,3.13795045012342
Day3pt1:101:H01D12101,170.14,3.13795045012342
Day3pt1:101:H01D12101,166.1,3.13795045012342
Day3pt1:101:H01D12101,149.42,3.13795045012342
Day3pt1:101:H01D12101,316.79,3.13795045012342
Day3pt1:101:H01D12101,121.12,3.13795045012342
Day3pt1:101:H01D12101,162.82,3.13795045012342
Day3pt1:101:H01D12101,185.86,3.13795045012342
Day3pt1:101:H01D12101,198.93,3.13795045012342
Day3pt1:101:H01D12101,144.43,3.13795045012342
Day3pt1:101:H01D12101,150.21,3.13795045012342
Day3pt1:101:H01D12101,144.39,3.13795045012342
Day3pt1:101:H01D12101,246.77,3.13795045012342
Day3pt1:101:H01D12101,221.43,3.13795045012342
Day3pt1:101:H01D12101,308.03,3.13795045012342
Day3pt1:101:H01D12101,168.85,3.13795045012342
Day3pt1:101:H01D12101,235.02,3.13795045012342
Day3pt1:101:H01D12101,390.86,3.13795045012342
Day3pt1:101:H01D12101,127.56,3.13795045012342
Day3pt1:101:H01D12101,211.16,3.13795045012342
Day3pt1:101:H01D12101,227.95,3.13795045012342
Day3pt1:101:H01D12101,229.07,3.13795045012342
Day3pt1:101:H01D12101,161.05,3.13795045012342
Day3pt1:101:H01D12101,269.33,3.13795045012342
Day3pt1:101:H01D12101,511.15,3.13795045012342
Day3pt1:101:H01D12101,247.78,3.13795045012342
Day3pt1:101:H01D12101,218.41,3.13795045012342
Day3pt1:101:H01D12101,203.25,3.13795045012342
Day3pt1:101:H01D12101,510.4,3.13795045012342
Day3pt1:101:H01D12101,218.19,3.13795045012342
Day3pt1:101:H01D12101,218.43,3.13795045012342
Day3pt1:101:H01D12101,206.99,3.13795045012342
Day3pt1:101:H01D12101,103.01,3.13795045012342
Day3pt1:101:H01D12101,193.77,3.13795045012342
Day3pt1:101:H01D12101,288.96,3.13795045012342
Day3pt1:101:H01D12101,126.31,3.13795045012342
Day3pt1:101:H01D12101,189.5,3.13795045012342
Day3pt1:101:H01D12101,410.93,3.13795045012342
Day3pt1:101:H01D12101,190.33,3.13795045012342
Day3pt1:101:H01D12101,203.85,3.13795045012342
Day3pt1:101:H01D12101,376.9,3.13795045012342
Day3pt1:101:H01D12101,177.53,3.13795045012342
Day3pt1:101:H01D12101,219.02,3.13795045012342
Day3pt1:101:H01D12101,180.8,3.13795045012342
Day3pt1:101:H01D12101,400.33,3.13795045012342
Day3pt1:101:H01D12101,192.14,3.13795045012342
Day3pt1:101:H01D12101,235.07,3.13795045012342
Day3pt1:101:H01D12101,264.08,3.13795045012342
Day3pt1:101:H01D12101,194.32,3.13795045012342
Day3pt1:101:H01D12101,417.51,3.13795045012342
Day3pt1:101:H01D12101,192.03,3.13795045012342
Day3pt1:101:H01D12101,198.96,3.13795045012342
Day3pt1:101:H01D12101,258.7,3.13795045012342
Day3pt1:101:H01D12101,268.12,3.13795045012342
Day3pt1:101:H01D12101,429.7,3.13795045012342
Day3pt1:101:H01D12101,160.16,3.13795045012342
Day3pt1:101:H01D12101,259.62,3.13795045012342
Day3pt1:101:H01D12101,239.17,3.13795045012342
Day3pt1:101:H01D12101,298.96,3.13795045012342
Day3pt1:101:H01D12101,150.59,3.13795045012342
Day3pt1:101:H01D12101,261.17,3.13795045012342
Day3pt1:101:H01D12101,314.14,3.13795045012342
Day3pt1:101:H01D12101,333.47,3.13795045012342
Day3pt1:101:H01D12101,227.77,3.13795045012342
Day3pt1:101:H01D12101,490.52,3.13795045012342
Day3pt1:101:H01D12101,131.73,3.13795045012342
Day3pt1:101:H01D12101,286.12,3.13795045012342
Day3pt1:101:H01D12101,296.74,3.13795045012342
Day3pt1:101:H01D12101,213.07,3.13795045012342
Day3pt1:101:H01D12101,217.95,3.13795045012342
Day3pt1:101:H01D12101,410.79,3.13795045012342
Day3pt1:101:H01D12101,190.11,3.13795045012342
Day3pt1:101:H01D12101,236.65,3.13795045012342
Day3pt1:101:H01D12101,347.79,3.13795045012342
Day3pt1:101:H01D12101,388.16,3.13795045012342
Day3pt1:101:H01D12101,353.98,3.13795045012342
Day3pt1:101:H01D12101,209.66,3.13795045012342
Day3pt1:101:H01D12101,366.62,3.13795045012342
Day3pt1:101:H01D12101,181.32,3.13795045012342
Day3pt1:101:H01D12101,382.33,3.13795045012342
Day3pt1:101:H01D12101,136.47,3.13795045012342
Day3pt1:101:H01D12101,180.1,3.13795045012342
Day3pt1:101:H01D12101,368.08,3.13795045012342
Day3pt1:101:H01D12101,184.69,3.13795045012342
Day3pt1:101:H01D12101,321.17,3.13795045012342
Day3pt1:101:H01D12101,531.91,3.13795045012342
Day3pt1:101:H01D12101,146.32,3.13795045012342
Day3pt1:101:H01D12101,217.47,3.13795045012342
Day3pt1:101:H01D12101,228.27,3.13795045012342
Day3pt1:101:H01D12101,240.33,3.13795045012342
Day3pt1:101:H01D12101,165.9,3.13795045012342
Day3pt1:101:H01D12101,170.13,3.13795045012342
Day3pt1:101:H01D12101,188.16,3.13795045012342
Day3pt1:101:H01D12101,230.22,3.13795045012342
Day3pt1:101:H01D12101,399.61,3.13795045012342
Day3pt1:101:H01D12101,135.72,3.13795045012342
Day3pt1:101:H01D12101,373.79,3.13795045012342
Day3pt1:101:H01D12101,470.67,3.13795045012342
Day3pt1:101:H01D12101,169.5,3.13795045012342
Day3pt1:101:H01D12101,138.1,3.13795045012342
Day3pt1:101:H01D12101,150.95,3.13795045012342
Day3pt1:101:H01D12101,267.86,3.13795045012342
Day3pt1:101:H01D12101,505.4,3.13795045012342
Day3pt1:101:H01D12101,211.82,3.13795045012342
Day3pt1:101:H01D12101,198.06,3.13795045012342
Day3pt1:101:H01D12101,206.32,3.13795045012342
Day3pt1:101:H01D12101,173.34,3.13795045012342
Day3pt1:101:H01D12101,114.34,3.13795045012342
Day3pt1:101:H01D12101,332.56,3.13795045012342
Day3pt1:101:H01D12101,201.89,3.13795045012342
Day3pt1:101:H01D12101,301.09,3.13795045012342
Day3pt1:101:H01D12101,128.26,3.13795045012342
Day3pt1:101:H01D12101,441.19,3.13795045012342
Day3pt1:101:H01D12101,368.82,3.13795045012342
Day3pt1:101:H01D12101,141.94,3.13795045012342
