FRAME_NUMBER,SPECIES_GROUP,LENGTH,RANGE,HX,HY,HZ
2429,other_fish,,370.66,98.17478419,338.0964065,115.9312454
2429,other_fish,,424.62,-163.4987728,382.3445827,85.90870178
2429,other_fish,,355.64,-140.601103,311.4293731,98.61518204
2430,Adult_pollock,,223.21,-63.03050548,204.3928058,63.83494423
2430,other_fish,,360.77,-80.07900143,349.5401917,-39.55536284
2430,other_fish,,336.62,-52.698881,323.5401508,-76.52714414
2430,other_fish,,402.07,-149.3052521,369.0881407,56.06647398
2430,other_fish,,415.66,-139.7208935,390.8688244,21.75535783
2430,other_fish,,482.33,-71.85322519,453.1480342,148.7840562
2430,other_fish,,682.88,286.2585661,617.751112,52.53958982
2430,other_fish,,508.98,87.96311317,501.307003,-3.823926496
2430,other_fish,,465.97,-63.99798004,458.9717847,-48.76642036
2430,other_fish,,649.22,-67.60943688,645.4687201,17.0014866
2430,other_fish,,432.73,66.04287433,421.9362556,-69.73139075
2430,other_fish,,356.58,57.93510482,344.970745,-69.20594339
2430,other_fish,,368.68,116.8476004,343.3737875,-66.10219141
2430,other_fish,,480.41,19.3907533,476.2657827,-59.92532437
2430,other_fish,,517.97,-134.7432344,473.4003546,161.3321198
2430,other_fish,,497.86,-56.68897666,493.3561183,35.3585536
2430,other_fish,,479.77,215.7107481,428.5391971,-0.534776222
2430,other_fish,,622.21,-129.7208357,591.3416087,143.6608125
2430,herring,,452.74,-72.28514583,446.8990538,5.251277672
2431,herring,,403.07,-20.69124954,402.1540541,17.62512907
2431,other_fish,,362.32,-17.92505596,349.285094,-94.62306885
2431,other_fish,,562.54,90.85561632,552.265352,56.55100138
2431,other_fish,,339.37,124.1412407,314.3986759,-30.22903596
2431,other_fish,,426.96,159.1521947,383.2533584,100.4189042
2431,other_fish,,479.9,172.798394,424.2751241,142.9385007
2431,other_fish,,445.19,142.5032543,405.1143758,117.3261569
2431,other_fish,,562.88,122.3068685,522.1967207,170.8456465
2431,other_fish,,612.51,249.1812049,549.3164187,106.4646904
2431,other_fish,,577.12,205.8420013,536.4978483,53.57454715
2431,other_fish,,662.15,130.0750305,627.4019088,167.0042702
2431,other_fish,,418.98,-137.0066445,393.1371705,47.04392846
2431,other_fish,,348.51,-85.45369139,329.9097986,-72.93095112
2431,other_fish,,321.67,-114.881139,292.7020408,-67.83023232
2431,other_fish,,519.9,-18.76772354,515.1246904,67.7143251
2431,other_fish,,594.01,14.84848115,563.2632712,188.0590015
2431,other_fish,,579.26,-84.16309777,560.5358331,119.3931833
2432,other_fish,,610.98,-110.1759486,592.5425696,100.2403101
2432,other_fish,,617.97,-237.4896732,552.4294161,142.5110963
2432,other_fish,,792.41,291.5788225,715.9327105,174.1605535
2432,other_fish,,322.34,92.4955103,306.6898212,35.93633531
2432,other_fish,,311.17,13.00128793,305.7490189,-56.37684636
2432,other_fish,,578.27,183.1528579,542.2279415,-82.7310431
2433,other_fish,,480.17,148.9668354,441.9068085,114.4242459
2433,other_fish,,737.69,-64.42291808,693.1352445,244.1416961
2433,other_fish,,375.76,91.37454623,344.0404615,120.3406732
2433,other_fish,,441.18,-141.7560664,412.2239437,-67.92036595
2433,other_fish,,411.73,91.88377627,393.3332243,-79.80839626
2433,other_fish,,396.73,93.33147899,379.1413284,-70.26344428
2434,other_fish,,354.57,64.02924087,347.3173368,-31.52705234
2434,other_fish,,299.63,51.59644042,294.0342471,25.69473258
2434,other_fish,,351.7,-0.420220326,351.281124,17.17524779
2434,other_fish,,336.44,30.14986269,324.8208271,82.29634207
2434,other_fish,,844.99,-102.5445506,812.0776385,209.8219536
2434,other_fish,,328.69,133.3348231,284.585167,96.27819993
2434,other_fish,,321.05,29.44709604,317.7897816,-34.85613913
2434,other_fish,,342.94,25.67792905,341.0884784,-24.6228124
2434,other_fish,,608.56,-91.09442469,600.0772104,44.2728359
2435,other_fish,,400.04,-43.68464843,395.6432092,-39.90267626
2435,other_fish,,287.81,-98.53586415,267.2538494,-41.21598396
2435,other_fish,,482.19,-155.3613298,454.0319703,47.18619837
2435,other_fish,,343.29,84.79992681,321.2434481,-86.36310035
2435,other_fish,,479.19,127.1306461,447.4251935,-115.1991572
2435,other_fish,,465.51,37.3190952,450.3297171,-111.8348616
2435,other_fish,,373.98,61.59420584,355.2988399,-99.13798882
2435,other_fish,,383.71,63.39089345,377.7509059,22.77627597
2435,other_fish,,472.95,198.8706032,421.3588706,81.15438085
2435,other_fish,,256.23,-62.70334361,243.267547,-50.42057019
2435,other_fish,,254.77,10.13618337,253.0599122,-27.63492199
2435,other_fish,,651.29,48.62343468,614.5089461,210.2087724
2435,other_fish,,291.38,9.427837159,287.32333,47.50837857
2436,other_fish,,326.32,-26.80125792,324.964186,-12.81144868
2436,other_fish,,415.15,-100.6691581,402.7502074,-1.900180283
2436,other_fish,,650.56,11.93575456,636.819276,132.460763
2436,other_fish,,468.73,121.7766664,432.2271279,134.3831937
2436,other_fish,,380.35,153.3432017,338.2067166,82.24784517
2437,other_fish,,464.73,80.24815967,436.4965794,137.8453051
2437,other_fish,,237.32,-70.49418081,220.5492784,-52.04113225
2437,other_fish,,206.12,-50.99538704,193.0365481,-51.22244737
2437,other_fish,,411.74,-70.12159085,405.1183115,-22.15698513
2437,other_fish,,474.06,-114.321183,460.0279321,-5.920326205
2437,other_fish,,340.63,111.0789328,308.9857953,90.65361467
2437,other_fish,,390.12,-112.9632059,352.1034154,124.3188825
2437,other_fish,,446.95,183.5791448,406.6345054,26.6481329
2437,other_fish,,661.32,146.5523498,616.7865158,188.242696
2438,other_fish,,338.18,104.6924563,309.5632608,-87.05519181
2438,other_fish,,455.44,122.0533712,435.4876805,-53.66370034
2438,other_fish,,503.53,-3.163070226,493.960293,-97.64298679
2438,other_fish,,456.68,-53.88724063,452.3331421,-32.30989977
2438,other_fish,,454.72,-78.74273637,441.3962052,75.78162106
2438,other_fish,,212.4,-53.07188686,199.8909266,-48.37856854
2438,other_fish,,302.67,-95.90720088,276.1628748,-78.39543606
2438,other_fish,,391.82,124.9752441,371.0175708,15.86413812
2438,other_fish,,377.9,87.35607921,349.0460306,115.522264
2439,other_fish,,471.37,-65.87983358,455.7782786,100.5801714
2439,other_fish,,438.12,-44.88120577,435.2099333,-22.90381181
2439,other_fish,,408.97,-98.29176812,396.8236403,11.137402
2439,other_fish,,540.93,-18.66755478,536.8397878,63.70241198
2439,other_fish,,456.71,132.1252154,434.2407013,50.61405519
2439,other_fish,,308.05,129.3803017,273.0361128,60.06893338
2439,other_fish,,555.96,231.7156986,485.1694807,141.4758626
2439,other_fish,,238.93,-75.11245654,223.5871544,-38.12252419
2439,other_fish,,480.15,122.7630334,447.7850003,-122.3307973
2440,other_fish,,461.01,69.29784034,452.3959384,55.36779678
2440,other_fish,,535.4,82.78849451,528.744879,-15.27609579
2440,other_fish,,227.2,-39.94728956,221.0379269,-34.17698189
2440,other_fish,,241.53,-66.08736376,223.6754894,-62.75900474
2440,other_fish,,425.16,-45.49727419,406.3462856,116.5188129
2440,other_fish,,472.46,-88.39365325,463.3512174,26.6256504
2440,other_fish,,185.95,-68.56956215,172.5604045,10.00497859
2440,other_fish,,219.49,93.55252924,190.710868,55.27426548
2441,other_fish,,394.83,-52.94249513,390.5344239,23.84780545
2441,other_fish,,278.17,-81.80867471,264.3509011,-28.38020007
2441,other_fish,,447.29,52.0152432,426.2936863,125.048534
2441,other_fish,,488.26,109.4373968,471.6151349,63.26470336
2441,other_fish,,321.58,102.2516251,300.644247,-50.69204145
2441,other_fish,,434.09,-20.23517489,432.5540223,-30.31894076
2441,other_fish,,359.1,18.19669672,354.3027292,-55.61012959
2441,other_fish,,383.03,102.9031322,363.3941507,63.75689635
2442,other_fish,,489.94,57.5828003,484.1152141,48.60339945
2442,other_fish,,229.99,-86.80355205,210.9491229,29.35367147
2442,other_fish,,412.61,-134.5073055,373.787226,111.5309021
2442,other_fish,,637.64,91.92800508,594.0818288,212.6045121
2442,other_fish,,455.44,-182.2398321,417.3821044,-2.914317966
2442,other_fish,,504.85,4.353992865,504.2713225,-23.85196838
2442,other_fish,,340.85,47.73240054,334.1278662,-47.50104776
2442,other_fish,,353.26,107.5045309,335.3970345,-27.23962591
2442,other_fish,,305.16,80.50095943,292.7164074,-30.94232039
2442,other_fish,,535.13,187.3300613,499.8977169,37.07466662
2442,other_fish,,610.5,202.6090436,571.4140485,71.70343479
2443,other_fish,,386.59,-83.28607561,362.6324705,104.9509926
2443,other_fish,,429.64,123.6973893,407.0480973,-59.98783227
2443,other_fish,,311.63,95.71256245,289.7106932,-63.390346
2443,other_fish,,343.74,142.2451526,308.0221837,-55.18050365
2443,other_fish,,488.65,-131.6263491,470.3743674,-14.142259
2444,other_fish,,343.97,-89.68232116,316.7468986,99.70942584
2444,other_fish,,404.9,-64.91563748,379.2029175,126.22961
2444,other_fish,,382.36,-130.1759969,359.4092474,-8.791081872
2444,other_fish,,321.44,126.8572744,294.905729,-16.14172824
2445,other_fish,,383.17,-35.37161467,381.1275093,-17.65362634
2445,other_fish,,423.51,-94.27151392,412.7953426,8.688631118
2445,other_fish,,443.4,-144.7140102,411.0117905,82.04287001
2445,Adult_pollock,,222.14,-86.60406437,199.5845224,44.83609494
2445,other_fish,,380.49,-23.36305318,371.6264858,78.23704071
2445,other_fish,,365.99,-44.9824067,347.100988,106.9867219
2445,other_fish,,485.24,134.4018059,445.2293678,138.4307748
2445,other_fish,,406.48,139.0455922,371.6024149,88.31872851
2445,other_fish,,354.63,141.2798157,321.9893842,46.09249815
2445,other_fish,,358.44,-60.85624396,335.7873545,-109.6398741
2445,other_fish,,467.89,-100.74146,456.6762889,-14.72896642
2445,other_fish,,357.67,-103.6913514,342.3099136,1.572803687
2445,Adult_pollock,,248.61,6.023957853,240.8003782,-61.53226506
2446,other_fish,,375.16,-71.18657618,366.7154587,34.56461374
2446,other_fish,,329.7,-30.62626613,322.0106847,63.80465849
2446,other_fish,,438.87,-32.78531521,422.4152753,114.4502614
2446,other_fish,,396.94,-111.7411754,373.9732956,72.23319298
2446,other_fish,,476.19,137.1624769,442.5678191,109.9128904
2446,other_fish,,505.88,183.2582142,456.5932106,117.6884876
2446,other_fish,,267.73,10.37825117,253.233076,-86.27406405
2447,herring,27.39,368.13,-49.7008345,363.0789014,-2.511609081
2447,other_fish,,318.06,-109.2643375,294.3217406,50.97174219
2447,other_fish,,292.04,-48.91037107,286.5710143,27.79168221
2447,other_fish,,429.43,-7.974768671,421.8734008,79.79984071
2448,other_fish,,432.07,-21.11209819,431.5224011,4.884701039
2448,other_fish,,425.78,2.130880518,417.9894661,81.02259534
2448,other_fish,,494.55,-24.38292091,479.1054092,120.1940955
2449,other_fish,,461.68,-12.93121803,435.8364179,151.749224
2449,other_fish,,386.18,102.0435078,371.9929811,18.54205567
2450,other_fish,,481.81,-93.33897747,471.3357321,35.65393057
2451,other_fish,,412.83,119.9034608,373.8931835,127.4908124
2451,other_fish,,416.47,-75.23026041,388.3508147,130.2683449
2451,other_fish,,193.94,68.28427955,172.1572893,-57.53941678
2451,other_fish,,507.83,-56.5148217,501.8349035,-53.43759332
2451,other_fish,,506.12,-63.94123031,499.6332812,49.38817282
2451,other_fish,,333.47,149.6797714,295.0098332,42.03404906
2452,other_fish,,467.41,111.19291,451.6674148,-45.89490881
2452,other_fish,,481.93,-45.47489859,473.4906128,77.39977445
2452,other_fish,,538.12,-45.14387322,535.2393865,32.49780204
2452,other_fish,,277.86,113.0463424,244.7796854,67.16144029
2453,jellyfish,,93.33,13.79708219,90.93242647,-15.8584
2453,other_fish,,453.98,1.45594763,450.6998293,54.45700725
2453,other_fish,,249.88,102.0706632,215.6411216,74.2941403
2454,jellyfish,,98.22,-1.729267951,97.92371905,7.478897974
2454,other_fish,,290.17,-92.87381431,273.6722692,26.03289981
2454,other_fish,,246.37,-94.95995625,221.46568,-51.33782145
2454,other_fish,,344.91,-60.34174006,338.6269821,-25.53903726
2454,other_fish,,440.61,-56.62072882,416.901559,130.8636406
2454,other_fish,,316.12,50.64368098,311.0892497,24.26245977
2455,jellyfish,,110.12,-12.74658107,109.3022667,-4.06229447
2455,other_fish,,332.58,34.51514597,328.1121806,41.96105459
2455,other_fish,,534.25,18.33138019,521.6057426,114.0762011
2455,other_fish,,371.03,-95.34164577,342.9381473,104.7133347
2455,other_fish,,242.25,-59.2445468,223.04969,-73.65414859
2455,other_fish,,401.81,153.6055603,368.9671674,-41.46704172
2456,Adult_pollock,,209.11,21.22026554,196.0211478,69.6641736
2456,other_fish,,443.24,0.543175033,430.7514878,104.4890581
2456,other_fish,,438.59,15.69298566,431.0629031,79.38726517
2456,jellyfish,,131.21,-31.68408351,122.7913229,-33.68489002
2456,other_fish,,485.62,-189.5264281,441.757175,68.9671031
2457,other_fish,,551.75,-71.10839993,545.0064,48.4087924
2457,other_fish,,460.21,3.38055049,457.937676,45.59410706
2457,other_fish,,353.46,8.352977708,352.6659797,22.10746234
2457,other_fish,,352.47,-119.2971665,331.5781736,-7.484469273
2457,other_fish,,513.78,187.4629814,474.710372,59.01046809
2457,other_fish,,375.38,132.8560507,331.2351693,116.3571019
2458,other_fish,,417.87,-16.25524505,417.5519304,0.558684467
2458,other_fish,,317.49,-116.300242,295.3455575,6.512798827
2458,other_fish,,499.53,135.7960592,471.8439955,91.94360093
2459,other_fish,,536.45,205.2642258,487.7023923,88.28056484
2459,other_fish,,271.6,-100.9306157,238.4587644,81.96904981
2460,other_fish,,332.42,-86.31182455,307.1060654,93.49715796
2461,other_fish,,313.35,-27.57566808,302.1893206,-78.14570776
2462,other_fish,,213.75,79.28469751,192.3669299,48.96556736
2462,other_fish,,430.82,4.1043328,413.6699895,-120.2859241
2463,other_fish,,280.98,-22.57717168,263.5686338,94.72097283
2464,other_fish,,218.87,75.41816517,195.2570736,63.94467749
2466,other_fish,,663.73,33.87597571,627.9018687,-212.4351636
2467,other_fish,,408.42,1.908869114,388.1879724,126.9226647
2470,other_fish,,218.68,98.13987756,194.3865078,20.0422368
2473,other_fish,,262.99,111.1322455,236.9018805,-26.29785276
2474,other_fish,,141.39,63.85207949,126.1465497,0.102122179
2480,other_fish,,292.72,106.3184448,271.8364452,-22.05578304
2482,other_fish,,529.52,74.53880862,517.0517768,86.58371715
2483,other_fish,,432.31,36.07707524,420.1177836,-95.35263944
2483,other_fish,,308.9,113.759128,274.0980633,-85.7125379
2483,other_fish,,299.4,95.46079036,272.9989515,-77.44899252
2484,other_fish,,318.37,-78.04229614,307.0686018,-31.28194206
2485,other_fish,,341.88,1.301993203,341.6071912,13.71553033
2485,jellyfish,,76.63,17.40253702,72.12102899,19.16119402
2485,other_fish,,519.78,77.5412879,505.996377,90.13399187
2487,other_fish,,438.47,103.1380712,420.6265789,-68.47998506
2487,other_fish,,494.79,80.76353342,488.0013465,12.04612804
2489,other_fish,,485.99,86.02498316,469.5104173,91.33610396
2489,other_fish,,577.16,212.2539676,516.1432099,147.1655024
2489,other_fish,,422.65,109.8449653,406.718165,-33.82180884
2489,other_fish,,465.19,-157.195762,435.3350795,46.61192785
2490,other_fish,,754.95,214.4625489,716.881063,100.1752395
2490,other_fish,,415.23,153.7998729,384.4756445,30.7105807
2490,other_fish,,383.91,119.2365902,363.2656791,-34.72992297
2493,jellyfish,,36.23,8.118346555,33.9976314,9.539679346
2494,other_fish,,599.22,114.5312743,573.5559808,130.3229783
2494,other_fish,,591.77,152.2394139,560.8964958,111.3815547
2494,other_fish,,494.85,14.69699877,490.4874701,63.89103802
2494,other_fish,,595.73,37.14323379,594.4131644,-13.56137642
2494,other_fish,,436.45,73.95022818,424.033467,-72.22239148
2494,other_fish,,711.97,54.57285284,702.4350008,-102.5425828
2494,other_fish,,455.24,-49.03046654,443.4194109,-90.64632034
2494,other_fish,,492.22,156.6697595,457.8350539,90.13576834
2494,other_fish,,327.29,116.0554411,300.6390414,57.13925236
2494,Adult_pollock,19.31,262.1,44.90228845,256.3796126,17.99559733
2494,other_fish,,340,60.63001548,333.5338849,26.02225293
2495,other_fish,,330.51,106.11305,310.2476069,-41.51795071
2495,other_fish,,363.65,108.0218962,336.9074561,84.05826316
2495,other_fish,,383.14,118.5482454,355.7741671,78.51352896
2495,other_fish,,476.76,-99.02407361,451.1631081,118.0975036
2495,other_fish,,529.1,-21.32500269,528.5175619,-12.87915499
2495,other_fish,,440.39,31.94334206,418.1091577,134.5650954
2495,other_fish,,285.34,109.4065747,258.9255238,49.07811974
2496,other_fish,,722.9,-47.90986586,721.115147,-16.84011645
2496,other_fish,,340,102.2270887,321.3160083,-43.67567444
2496,other_fish,,392.05,-6.822440811,391.2116276,24.70330399
2496,other_fish,,631.27,37.97700697,610.410431,156.4024857
2496,other_fish,,547.68,-10.21742492,520.1489051,171.1498614
2496,other_fish,,533.59,-96.32161741,522.5153012,49.15921211
2497,other_fish,,630.07,-88.69437598,607.606389,141.1832968
2497,other_fish,,326.59,51.9110032,304.7656373,105.2696012
2497,other_fish,,454.88,34.60855854,426.9795515,152.9776949
2497,other_fish,,550.19,117.1983638,531.6260419,79.6594247
2497,other_fish,,418.94,-14.49089726,418.4073856,-15.33805301
2497,other_fish,,253.64,114.2538339,225.8952807,15.77824251
2497,other_fish,,442.3,-151.4970224,393.842062,132.54589
2497,other_fish,,308.83,-116.1675467,284.051601,-34.53574088
2497,other_fish,,404.99,-94.31289339,384.5833035,-84.97568074
2497,other_fish,,476.21,33.9953219,459.3322712,120.9821139
2498,other_fish,,589.27,-145.2399191,570.9698586,-11.72918739
2498,other_fish,,697.02,-51.20443919,695.0230244,-12.46611554
2498,other_fish,,674.72,-21.26536008,674.0713311,20.57448028
2498,other_fish,,717.67,54.44121481,712.927484,61.80436132
2498,other_fish,,352.36,45.17853257,344.1209797,60.78561825
2498,other_fish,,403.23,-135.9852689,379.6094741,-0.298975966
2498,other_fish,,433.19,-33.9985973,409.4282765,137.3470275
2499,other_fish,,311.89,35.39499984,309.8666361,1.65899287
2499,other_fish,,587.51,2.915698182,583.0807194,71.92131496
2499,other_fish,,527.36,68.78008571,512.1979924,105.0313034
2499,other_fish,,602.02,106.2872882,580.033107,121.208385
2499,other_fish,,565.12,111.251929,536.0812966,139.9989316
2499,other_fish,,237.45,96.96479479,206.8947061,-64.60252174
2499,other_fish,,392.28,-90.63214037,379.8172437,-37.55223032
2499,other_fish,,370.09,-87.57037695,357.5082387,-38.5038599
2500,other_fish,,460.73,41.49887211,458.3704886,21.05836225
2500,other_fish,,586.32,-174.4133906,558.0039089,44.57869482
2500,other_fish,,346.62,-14.91245295,341.7125303,-56.16503829
2500,other_fish,,631.47,-54.81001853,600.2760191,-188.1996389
2500,other_fish,,220.11,-43.52376763,204.0568286,-70.11992293
2500,other_fish,,488.92,17.4851949,470.431304,132.0307547
2501,other_fish,,308.49,54.10952098,299.5161374,-50.26848724
2501,other_fish,,360.55,-2.291711211,358.9123637,-34.28160695
2501,other_fish,,405.2,143.4356587,378.9509606,2.951293342
2501,other_fish,,433.79,172.6289306,397.344416,22.06266664
2501,other_fish,,280.75,-1.032689263,268.9143565,80.64627245
2501,other_fish,,479.56,54.53282622,471.8559146,65.97649517
2502,other_fish,,420.9,12.24894786,420.261712,-19.60303533
2502,other_fish,,305.94,87.51891106,282.9606253,76.6285218
